palabra,mean_rt,mean_error,concreteness,familiarity,aoa,palabra_noaccents
apestoso,718.2749999885714,5.405405405405405,,,,apestoso
apetito,628.2125,2.857142857142857,,,,apetito
ápice,653.0681818090909,31.25,,,,apice
apilar,771.3730769038461,21.21212121212121,,,,apilar
aplastado,686.5575757666667,5.714285714285714,4.778,5.857,,aplastado
aplastante,739.4344827620689,3.3333333333333335,4.846,5.182,7.875,aplastante
aplastar,589.9117567594594,0.0,,,,aplastar
aplaudir,668.5424242393939,5.714285714285714,,,,aplaudir
aplauso,661.8157894763158,0.0,,,,aplauso
aplicación,574.7344594513513,0.0,,,,aplicacion
aplicar,585.1595714257143,2.777777777777778,,,7.1,aplicar
aplomo,733.8478260652174,34.28571428571429,,,10.28,aplomo
apodar,772.7522413724138,12.12121212121212,,,,apodar
apodo,613.3264705941176,5.555555555555555,,,,apodo
apogeo,806.2333333416667,35.135135135135144,,,,apogeo
aportación,694.9638888805556,5.263157894736842,,,,aportacion
aportar,605.6633333266667,3.225806451612903,,,7.28,aportar
aporte,711.5424242454545,0.0,,,9.35,aporte
aposento,745.0035714285714,22.22222222222222,,,8.8,aposento
apostar,612.3794117558823,0.0,,,7.955,apostar
apóstol,674.5545454787879,2.941176470588235,,,,apostol
apoyar,603.6880000325,0.0,,,7.0,apoyar
apoyo,601.4941891891892,0.0,,,,apoyo
apreciación,747.94705885,0.0,,,,apreciacion
apreciar,675.9533333388889,2.7027027027027026,,6.6,6.406,apreciar
aprecio,647.4061764705882,5.555555555555555,,,,aprecio
aprender,596.249999967647,2.857142857142857,,,,aprender
aprendizaje,608.1184210526316,0.0,,,,aprendizaje
aprensión,779.1433870967742,11.428571428571429,,,,aprension
apretar,640.8454545484849,5.714285714285714,,,,apretar
apretón,648.7463513432432,0.0,,,,apreton
aprieto,631.4303030121212,10.81081081081081,4.565,4.714,7.038,aprieto
aprisa,834.8416666666667,66.66666666666666,3.889,3.227,9.231,aprisa
aprobación,635.9300000166667,3.225806451612903,,,,aprobacion
aprobado,565.0942857114286,0.0,4.9,6.607,,aprobado
aprobar,548.1823529470588,2.857142857142857,,,,aprobar
aprovechamiento,693.7690476357143,0.0,,,8.762,aprovechamiento
aprovechar,583.6342856971429,0.0,,,6.55,aprovechar
aproximación,622.603125,3.03030303030303,,,,aproximacion
aptitud,704.3806756783783,0.0,,,,aptitud
apto,630.4090909121212,5.714285714285714,4.391,6.111,,apto
apuesta,591.7485713942857,2.777777777777778,,,8.524,apuesta
apuntar,633.4692307666667,0.0,,,,apuntar
apunte,622.7419354870967,3.125,,,6.722,apunte
apuro,634.4558823411764,2.857142857142857,3.852,5.455,9.038,apuro
aquel,735.6927272787879,5.714285714285714,1.895,6.423,,aquel
árabe,645.0131578684211,0.0,,,,arabe
araña,588.7333333305555,0.0,,,,arana
árbitro,657.2137930931035,6.451612903225806,,,,arbitro
árbol,572.7451612806451,0.0,,,,arbol
arca,681.9411764529411,10.52631578947368,,,,arca
archipiélago,712.1909091151515,2.941176470588235,,,,archipielago
archivador,649.4754053945946,0.0,,,,archivador
arcilla,655.7305555611111,10.0,,,7.5,arcilla
arco,620.7052631605263,2.564102564102564,,,,arco
arcón,689.4483333366667,16.66666666666667,,,,arcon
arder,636.7923076923076,2.5,,,,arder
ardiente,627.8692307717948,0.0,5.05,5.524,,ardiente
ardilla,630.3353846384615,2.5,,,,ardilla
ardor,638.6256410384616,9.30232558139535,,,,ardor
área,558.75,9.090909090909092,,,,area
arena,620.1942857057143,0.0,,,,arena
argentino,621.8735294029411,5.555555555555555,,,6.476,argentino
argumentación,632.5060606090909,0.0,,,,argumentacion
argumentar,648.990625003125,3.03030303030303,,,7.778,argumentar
argumento,644.6105263157895,2.564102564102564,,,,argumento
aristocracia,728.4636363606061,5.714285714285714,,,,aristocracia
aristócrata,710.5777777777778,5.263157894736842,,,,aristocrata
aritmética,751.1147058794118,0.0,,,,aritmetica
arma,590.6970588147059,0.0,,,,arma
armada,712.0238888805555,2.7027027027027026,,,8.05,armada
armadura,679.1057142828571,0.0,,,,armadura
armamento,771.0000000096774,8.823529411764707,4.522,3.762,9.269,armamento
armar,673.1516129032258,8.823529411764707,,,,armar
armario,622.0166666722222,5.263157894736842,,,,armario
armazón,776.852000004,28.57142857142857,,,,armazon
armonía,603.3087499944445,0.0,,,,armonia
armónica,672.4413889027778,2.7027027027027026,,,,armonica
aro,633.4642857321429,15.151515151515149,5.85,5.939,,aro
aroma,600.6586486351351,2.631578947368421,,,,aroma
arpa,698.5333333333333,18.91891891891892,6.217,4.778,,arpa
arqueología,714.0371428542858,0.0,,,,arqueologia
arqueólogo,616.084615374359,0.0,,,,arqueologo
arquetipo,744.2806451580645,20.51282051282051,,,,arquetipo
arquitecto,587.6741935580645,6.0606060606060606,,,,arquitecto
arquitectura,595.7937837837837,0.0,,,7.68,arquitectura
arraigo,781.0869565217391,34.28571428571429,,,10.476,arraigo
arrancar,621.0685713971428,7.894736842105263,,,4.571,arrancar
arranque,665.5508571285715,5.405405405405405,,,8.35,arranque
arrasar,668.8600000166666,3.225806451612903,,,,arrasar
arrastrar,634.5384615487179,0.0,,,5.95,arrastrar
arrebato,693.6840277916667,2.7027027027027026,,,,arrebato
arreglar,639.9837837810811,2.631578947368421,,,,arreglar
arreglo,665.8861110861111,2.7027027027027026,,,,arreglo
arrepentido,677.62750002,2.439024390243903,4.071,6.172,,arrepentido
arrepentimiento,741.6116279325581,0.0,,,,arrepentimiento
arrestar,644.2444444472222,5.263157894736842,5.074,4.909,7.538,arrestar
arresto,670.1644285714285,5.405405405405405,5.44,4.192,8.115,arresto
arriba,618.0794871769231,0.0,3.95,6.679,,arriba
arriesgado,643.6448275965517,6.451612903225806,,,,arriesgado
arriesgar,650.7805555694445,2.7027027027027026,4.259,5.818,7.231,arriesgar
arrimar,777.8604545424242,8.333333333333332,,,,arrimar
arrogancia,670.9406944583334,0.0,,,8.95,arrogancia
arrogante,633.2533333266666,3.225806451612903,3.862,5.069,,arrogante
arrojar,708.8991176470588,5.555555555555555,,,9.0,arrojar
arrojo,662.2299999975,0.0,,,10.3,arrojo
arrollar,708.0187499843751,11.11111111111111,,,,arrollar
arroyo,633.4710526289474,2.564102564102564,,,,arroyo
arroz,537.6580645032258,6.0606060606060606,,,,arroz
arruinar,649.17428572,0.0,,,,arruinar
arsenal,732.3657142828572,2.777777777777778,,,8.85,arsenal
arte,568.0254411823529,8.108108108108109,,,,arte
arteria,688.3942857228571,5.405405405405405,5.5,5.238,,arteria
artesanal,663.049999968421,0.0,4.45,5.619,,artesanal
artesano,724.1227027,0.0,,,,artesano
ártico,632.4918919027027,0.0,,,,artico
articulación,657.6096774129032,0.0,,,,articulacion
articular,669.0665714285714,0.0,,,8.389,articular
artículo,613.1164705823529,0.0,,,,articulo
artificio,622.253125025,8.571428571428571,,,9.9,artificio
artillería,701.7483870967742,6.0606060606060606,,,,artilleria
artista,588.8371428714286,2.777777777777778,,,,artista
artístico,623.1210526105264,0.0,,,,artistico
arzobispo,787.5932692192308,21.21212121212121,,,,arzobispo
as,866.1210526157895,38.70967741935484,,,,as
asado,608.2735294294117,2.857142857142857,,,,asado
asaltar,661.2263333433333,3.225806451612903,,,,asaltar
asalto,601.8397297324325,0.0,,,,asalto
asamblea,721.7416129,6.0606060606060606,,,,asamblea
ascendencia,771.1878787787879,2.941176470588235,,,,ascendencia
ascenso,619.6942856828572,0.0,,,,ascenso
ascensor,648.1812857142858,2.777777777777778,,,,ascensor
asco,600.528125015625,3.03030303030303,,,,asco
asedio,760.874999975,17.64705882352941,,,10.12,asedio
asegurar,647.1018918891892,0.0,,,7.75,asegurar
asentamiento,852.5382352970588,10.52631578947368,,,9.619,asentamiento
asentir,640.4060606090909,10.81081081081081,,,6.96,asentir
aseo,602.0484848272728,2.941176470588235,,,,aseo
asesinar,643.8157894710527,2.564102564102564,,,,asesinar
asesinato,626.1966666694444,0.0,,,,asesinato
asesino,609.5969697,0.0,,,,asesino
asfixiar,667.1666666641025,0.0,,,,asfixiar
asfixiarse,722.6962963,10.0,5.071,5.31,,asfixiarse
asiento,634.3060605969697,0.0,,,,asiento
asignatura,638.5119999942857,5.405405405405405,,,,asignatura
asimilación,669.0845714285714,2.777777777777778,,,,asimilacion
asistencia,612.7157894789474,2.564102564102564,,,,asistencia
asistente,690.3028787878787,5.714285714285714,,,,asistente
asistir,615.7499999882353,5.555555555555555,,,,asistir
asma,619.4472222361111,7.6923076923076925,,,8.15,asma
asno,700.5942857114286,0.0,,,,asno
asociación,651.5842105157894,0.0,,,,asociacion
asomar,644.20937500625,3.03030303030303,,,5.476,asomar
asombrado,636.350000003125,0.0,3.897,5.483,,asombrado
asombrar,685.5542857285715,0.0,,,,asombrar
asombro,602.0998611083334,0.0,,,,asombro
asombrosa,699.6647058647059,0.0,4.115,5.364,7.692,asombrosa
aspecto,640.2371428457143,7.894736842105263,,,,aspecto
aspereza,720.5422916625,31.428571428571427,,,9.545,aspereza
áspero,695.0439024341464,2.3809523809523814,,,,aspero
aspiración,644.8393939484848,2.941176470588235,,,,aspiracion
aspirar,639.4629729648649,0.0,,,6.8,aspirar
asqueado,768.3821428357143,9.67741935483871,4.4,4.786,,asqueado
asqueroso,608.5314285742858,2.777777777777778,,,,asqueroso
astilla,689.7200000075001,6.976744186046512,6.179,5.0,,astilla
astro,709.7588235441176,12.82051282051282,4.95,4.179,,astro
astrofísica,739.3241379275862,14.70588235294118,,,,astrofisica
astrología,647.2122973027027,0.0,,,,astrologia
astronauta,712.3027778111111,5.263157894736842,,,,astronauta
astronomía,662.1222222166667,2.7027027027027026,,,,astronomia
astronómico,693.7515151424243,0.0,,,,astronomico
astucia,765.5444444416667,2.7027027027027026,,,,astucia
asturiano,683.5999999870968,0.0,,,7.08,asturiano
astuto,667.2440277916667,2.7027027027027026,,,,astuto
asumir,601.4636363696969,2.941176470588235,,,,asumir
asustado,682.0611111083333,0.0,,,,asustado
asustar,634.1095238166666,2.325581395348837,,,,asustar
atacar,582.1114285371428,0.0,,,,atacar
atajar,693.10671875,11.11111111111111,,,8.316,atajar
atajo,606.3787879060607,2.941176470588235,,,,atajo
ataque,561.7885714285715,0.0,,,,ataque
atar,689.5096969606061,15.38461538461539,,,,atar
atardecer,639.0057142914286,0.0,,,,atardecer
atasco,616.0440540702702,0.0,,,,atasco
ataúd,670.7153846102564,0.0,,,,ataud
atemorizar,732.9273333233333,14.28571428571428,,,,atemorizar
atención,589.5961428485714,0.0,,,,atencion
atender,667.5777777833333,0.0,,,,atender
atento,638.4184210578948,0.0,4.043,6.667,,atento
ateo,658.6184210605263,5.0,,,8.095,ateo
aterrador,637.590394731579,2.564102564102564,3.852,5.409,7.115,aterrador
aterrar,672.949999996875,3.03030303030303,,,,aterrar
aterrizaje,632.512500009375,0.0,5.56,4.962,6.885,aterrizaje
aterrizar,658.4769117647058,2.857142857142857,5.8,5.077,6.115,aterrizar
aterrorizado,697.730769225641,0.0,,,,aterrorizado
aterrorizar,662.7928571333333,0.0,,,,aterrorizar
ático,627.04687499375,5.882352941176471,,,,atico
atlas,704.1052857142857,2.777777777777778,,,7.818,atlas
atleta,669.0058823588236,0.0,,,,atleta
atlético,632.0515151606061,0.0,,,,atletico
atletismo,699.0416666666666,0.0,5.643,5.926,,atletismo
atmósfera,606.7474999975,0.0,,,,atmosfera
atmosférico,648.40285718,0.0,,,,atmosferico
atómica,677.0749999972222,0.0,,,,atomica
átomo,650.2142857071428,2.325581395348837,,,,atomo
atónito,695.541666675,2.7027027027027026,,,,atonito
atontado,758.6647058911765,10.52631578947368,,,,atontado
atornillar,712.820781246875,3.03030303030303,,,,atornillar
atracador,699.40628572,2.777777777777778,5.407,5.0,,atracador
atracar,720.5463513567568,0.0,,,,atracar
atracción,593.202777775,2.7027027027027026,,,,atraccion
atraco,658.7024390219512,2.3809523809523814,,,,atraco
atractivo,638.6051282025641,0.0,,,,atractivo
atrapar,621.3433333633334,0.0,,,,atrapar
atrás,568.275000009375,3.03030303030303,,,,atras
atraso,667.4794117676471,2.857142857142857,,,7.053,atraso
atravesar,657.5870967806452,0.0,,,,atravesar
atreverse,723.4606060515151,5.714285714285714,,,4.75,atreverse
atrevido,629.8026315868422,0.0,,,,atrevido
atribuir,592.0363636090909,2.941176470588235,,,8.9,atribuir
atributo,656.6371212090909,2.941176470588235,3.85,4.808,,atributo
atrocidad,764.0974358923077,2.5,,,,atrocidad
atuendo,708.3774193580645,8.823529411764707,,,9.524,atuendo
atún,590.5718055555556,0.0,,,,atun
aturdido,706.9083784081081,5.128205128205128,,,,aturdido
audacia,733.4846153846154,25.71428571428571,,,,audacia
audaz,741.2181818181818,13.157894736842099,3.696,4.714,,audaz
audición,629.9371428542858,0.0,,,,audicion
audiencia,595.9948717923077,2.5,,,,audiencia
audio,578.1536111083333,2.7027027027027026,5.522,6.333,7.115,audio
audiovisual,613.7824324324324,0.0,5.077,5.909,8.469,audiovisual
auditivo,639.1888157631579,2.564102564102564,4.276,5.857,,auditivo
auditorio,644.9499999794118,0.0,,,8.1,auditorio
auge,803.4884615307692,25.71428571428571,,,,auge
aula,648.2837837540541,2.631578947368421,,,,aula
aullido,728.3806451580646,11.428571428571429,,,6.429,aullido
aumentar,665.37,0.0,,,6.0,aumentar
aumento,634.2823529,2.857142857142857,,,,aumento
aura,661.0526315789474,2.564102564102564,,,9.45,aura
aureola,864.0187037037037,22.857142857142858,,,10.1,aureola
aurora,667.3901388916667,2.7027027027027026,,,,aurora
ausencia,610.4067567621622,0.0,,,,ausencia
ausente,607.0923076948718,2.5,4.5,5.1,,ausente
autenticidad,689.3285714404761,2.325581395348837,,,8.714,autenticidad
auténtico,583.1888571514286,0.0,,,,autentico
auto,630.3452380666666,2.325581395348837,,,,auto
autobiografía,659.3911764705882,2.857142857142857,,,,autobiografia
autobús,583.4578947421053,0.0,,,,autobus
autómata,661.8361111138889,10.0,,,,automata
automático,625.6707317146341,2.3809523809523814,,,,automatico
automóvil,649.4393939333333,0.0,,,,automovil
autónoma,625.3054054135135,0.0,,,,autonoma
autonomía,635.0248611083333,0.0,,,,autonomia
autopista,619.9756756756757,0.0,,,7.842,autopista
autopsia,643.5894736526316,0.0,6.68,4.577,10.0,autopsia
autor,618.4660294117647,5.555555555555555,,,,autor
autora,698.5161290258064,0.0,,,5.8,autora
autoridad,616.4636363575758,0.0,,,,autoridad
autoritario,688.5086764705883,2.857142857142857,4.25,5.364,,autoritario
autorización,676.428205125641,2.5,,,,autorizacion
autorizar,637.378378372973,2.631578947368421,3.679,5.75,,autorizar
auxiliar,635.9331081135135,0.0,,,,auxiliar
auxilio,606.8090909090909,5.714285714285714,,,,auxilio
avalancha,713.1309523833334,0.0,,,,avalancha
avance,644.3570588117647,0.0,,,,avance
avanzar,635.6589743615384,0.0,,,5.286,avanzar
avaricia,747.1971428542857,5.405405405405405,,,,avaricia
avaro,757.404,39.02439024390244,,,10.0,avaro
ave,700.6361111055555,2.7027027027027026,,,,ave
avenida,589.7789473710526,0.0,,,,avenida
aventura,580.3454545484849,0.0,,,,aventura
aventurero,704.327187496875,3.03030303030303,,,,aventurero
avergonzado,630.6633823529412,0.0,3.828,6.207,,avergonzado
avería,642.2000000108109,5.128205128205128,,,,averia
averiguar,587.1454545515152,0.0,,,6.632,averiguar
aversión,665.9289474,11.62790697674419,,,,aversion
aversivo,824.7461538769231,53.57142857142857,,,,aversivo
avestruz,641.1848484969697,2.941176470588235,,,,avestruz
avidez,701.64999998,48.71794871794872,,,9.905,avidez
avión,564.7868421026316,0.0,,,,avion
avisar,635.8382352911765,2.857142857142857,,,4.429,avisar
aviso,617.1485714342857,0.0,,,,aviso
avispa,622.8012857114286,2.777777777777778,,,,avispa
avispado,700.3766666666667,5.714285714285714,,,,avispado
ayer,586.9675675594594,2.631578947368421,5.45,6.8,,ayer
ayuda,587.0657143028571,0.0,,,,ayuda
ayudante,639.7179729702702,0.0,,,,ayudante
ayudar,609.484999995,0.0,,,,ayudar
ayuntamiento,628.6400000114286,0.0,,,,ayuntamiento
azafata,645.4334848454546,0.0,,,,azafata
azafrán,707.1490909090909,8.333333333333332,,,,azafran
azar,597.29062498125,11.11111111111111,,,,azar
azote,628.1390243878049,4.651162790697674,,,8.55,azote
azotea,651.6161290322581,0.0,,,,azotea
azúcar,559.0371428342858,0.0,,,,azucar
azufre,719.3606060545454,5.714285714285714,,,,azufre
azul,548.6324324243243,5.128205128205128,5.552,6.759,,azul
azulejo,661.6764706029412,2.857142857142857,,,,azulejo
baba,729.116666675,20.0,,,2.9,baba
babosa,665.0107352852941,8.108108108108109,,,,babosa
bacalao,703.0588235352941,2.857142857142857,,,,bacalao
bachillerato,632.7432432378379,0.0,,,8.32,bachillerato
bacteria,682.5382352882353,2.857142857142857,,,,bacteria
bahía,668.9421052631579,2.564102564102564,,,,bahia
bailar,592.4628571857143,2.777777777777778,,,,bailar
bailarín,630.3600000028572,0.0,,,,bailarin
bailarina,640.3677419032258,6.0606060606060606,,,,bailarina
baile,573.29687499375,5.882352941176471,,,,baile
baja,610.7378378756757,2.631578947368421,,,,baja
bajada,667.6781428542857,2.777777777777778,,,,bajada
bajar,606.5361111111112,5.263157894736842,,,,bajar
bajo,609.7684210578948,0.0,,,,bajo
bala,650.2878788212121,5.714285714285714,,,,bala
balance,617.3027777944444,2.7027027027027026,,,8.389,balance
balanceo,670.2590277861111,0.0,,,6.65,balanceo
balancín,700.2027777777778,2.7027027027027026,,,,balancin
balanza,599.5815384410256,0.0,,,,balanza
balcón,563.9750000166666,2.7027027027027026,,,,balcon
ballena,576.56562500625,0.0,,,,ballena
ballet,711.9787878909091,10.81081081081081,5.724,4.964,,ballet
balneario,747.667647032353,2.857142857142857,,,,balneario
balón,653.7638889083333,0.0,,,,balon
baloncesto,640.0935483903226,0.0,,,,baloncesto
balonmano,666.875,24.32432432432433,6.143,5.192,,balonmano
balsa,723.2778947368421,45.71428571428571,5.87,3.905,7.462,balsa
bambú,636.8838888888889,0.0,,,,bambu
banana,634.0092857028571,2.777777777777778,6.8,6.143,,banana
banca,730.7257142857143,5.405405405405405,,,8.4,banca
bancarrota,760.446874996875,15.789473684210531,5.654,3.786,,bancarrota
banco,598.2033333444444,2.7027027027027026,,,,banco
banda,603.0857143085714,2.777777777777778,,,,banda
bandeja,594.1153846205128,2.5,,,,bandeja
bandera,615.0027026891892,0.0,,,,bandera
bandido,644.8114285828572,5.405405405405405,5.111,4.091,7.308,bandido
bando,652.759375,8.571428571428571,,,,bando
bandolero,673.5383333305556,2.7027027027027026,,,,bandolero
banqueta,669.4243243297298,0.0,5.5,5.286,,banqueta
banquete,674.2186046627907,0.0,,,,banquete
bañador,619.8710526342105,0.0,,,,banador
bañera,588.2921052631579,5.0,,,,banera
baño,576.3000000147059,0.0,,,,bano
bar,591.7076923128205,0.0,,,,bar
baraja,652.0518571599999,5.405405405405405,,,,baraja
barandilla,780.7724242393939,5.714285714285714,,,,barandilla
barba,589.6225806612903,3.125,,,,barba
barbaridad,640.7694444472222,0.0,,,,barbaridad
barbarie,798.278260873913,23.333333333333332,,,,barbarie
bárbaro,677.0235294147059,2.857142857142857,,,,barbaro
barbero,640.5580645032258,8.823529411764707,,,5.444,barbero
barbilla,714.9054054,2.631578947368421,,,,barbilla
barca,681.5983333333334,8.333333333333332,,,,barca
barco,638.4676470647058,0.0,,,,barco
barniz,754.705,29.411764705882348,,,7.4,barniz
barón,729.8850000066667,14.28571428571428,,,,baron
baronesa,809.5230769307692,21.21212121212121,5.261,2.19,10.346,baronesa
barra,585.2527777583333,5.263157894736842,,,,barra
barraca,693.1666666666666,15.625,,,,barraca
barranco,700.4513513513514,5.128205128205128,,,,barranco
barrer,656.9982857542857,12.5,,,,barrer
barrera,607.9302325651163,0.0,,,,barrera
barricada,766.3360344827586,12.12121212121212,5.321,5.0,,barricada
barrido,645.0544285714286,5.405405405405405,,,6.143,barrido
