palabra,Action_Mean,Action_SD,BodyExp_Mean,BodyExp_SD,Evaluation _Mean,Evaluation _SD,Feeling_Mean,Feeling_SD,Interoception_Mean,Interoception_SD,Morality_Mean,Morality_SD,SenExp_Mean,SenExp_SD,SocInt_Mean,SocInt_SD,Thought_Mean,Thought_SD,palabra_noaccents
suficiencia,3.1818181818181817,2.0385887657505024,3.1818181818181817,2.0385887657505024,4.476190476190476,1.8606194564995717,3.2857142857142856,2.02837021134844,3.125,1.848912723973083,3.380952380952381,2.0365704131257156,3.090909090909091,1.8233692233542071,3.4444444444444446,1.9165600993392005,3.7142857142857144,1.820517979665599,suficiencia
suficiente,2.3333333333333335,1.460593486680443,2.590909090909091,1.8428521091243042,3.9523809523809526,1.5321941938341392,2.761904761904762,1.578124263319017,2.9565217391304346,1.9651107040193392,4.0476190476190474,1.6271505915615334,,,2.380952380952381,1.6575943555704598,3.0434782608695654,1.8944478895773593,suficiente
sufrido,4,2.0930724738891344,4.909090909090909,1.7703669490247316,4.333333333333333,2.287647991569799,4.954545454545454,2.2355839277100515,5.083333333333333,1.5012072436561845,4.238095238095238,2.0224925687072846,4.5,1.300183137283433,3.25,1.9701723141310308,4.857142857142857,1.4928400545843576,sufrido
sufrimiento,5.090909090909091,1.715728108915555,5.590909090909091,1.7087754152940704,3.142857142857143,2.3512914384591777,6.2727272727272725,1.4203225046854737,5.75,1.3269776053940743,3.7142857142857144,2.1246848505803664,,,4.0,1.8353258709644942,5.428571428571429,1.502379065729703,sufrimiento
sufrir,4.7,1.6254554017744978,5.565217391304348,1.471736357211556,3.3333333333333335,2.516611478423583,6.181818181818182,1.763015912640923,5.428571428571429,1.7196345126633321,3.5454545454545454,2.1542266920388484,5.217391304347826,2.448682795061467,4.714285714285714,1.820517979665599,4.190476190476191,2.1358615970855324,sufrir
susceptibilidad,5.052631578947368,1.649029485974716,4.090909090909091,1.973855084879307,3.45,1.8202082009311027,5.0,1.6222142113076254,4.238095238095238,1.8682816143387457,4.380952380952381,1.8296499795368097,3.1,1.8609561775433732,4.0,1.8973665961010275,4.611111111111111,1.5005445634595809,susceptibilidad
susceptible,4.6,1.7591864148251213,4.217391304347826,1.8818878755878592,3.5789473684210527,1.5746530296362717,5.25,1.7434086394791457,4.142857142857143,2.0071301473923975,4.318181818181818,1.7011582507043232,3.4347826086956523,1.8297065576087665,3.65,1.9269556026896009,4.842105263157895,1.2139539573337683,susceptible
suspense,3.68,2.1931712199461306,3.5217391304347827,2.086091718052321,3.4,1.6670175069329816,3.4,2.3033156878497434,4.521739130434782,1.9970333729034473,2.8095238095238093,1.600595127415038,4.045454545454546,1.9634098795153176,2.15,1.4964871146156007,3.4347826086956523,1.878734752107041,suspense
susto,4.318181818181818,1.728923795075274,4.523809523809524,2.2275333357561142,3.2083333333333335,1.7440374613713625,4.5,2.1767166186932183,5.0,2.1354156504062622,2.4347826086956523,1.7274807447031524,,,2.142857142857143,1.558387444947959,3.5,2.013114894621608,susto
taciturno,3.3076923076923075,2.1363760352762258,2.3333333333333335,1.5055453054181622,3,1.3333333333333333,3.0,2.3664319132398464,3.2666666666666666,1.9073791542572858,2.6153846153846154,1.9381460874790262,2.9,2.0789954839350235,2.727272727272727,1.1908743922772957,3.625,1.3102162671355697,taciturno
tedio,4.111111111111111,1.4529663145135576,2.6666666666666665,1.7320508075688772,3,1.8027756377319946,4.4,2.011080417199781,3.6153846153846154,2.2560460078960243,2.230769230769231,1.1657505560686465,,,2.6363636363636362,1.689540012709215,4.142857142857143,1.2149857925879122,tedio
tedioso,3.210526315789474,1.812884361343089,4.333333333333333,2.1602468994692865,2.5,1.855040827202527,3.5833333333333335,1.6764862244009222,4.3125,1.9568256607747831,2.9166666666666665,1.928651593652148,3.1538461538461537,0.9870962335856486,2.5384615384615383,1.5607361839521232,4.0,1.9578900207451218,tedioso
temblar,4.238095238095238,2.142539659020619,5.045454545454546,2.148693351058526,3.0952380952380953,1.841324574993825,3.6666666666666665,1.825741858350554,5.260869565217392,1.7637097087556366,2.3333333333333335,1.4944341180973264,,,2.761904761904762,2.0953463175513947,2.739130434782609,1.452815176393368,temblar
temblor,3.7142857142857144,1.8746428231227712,4.0476190476190474,2.201730920802778,2.857142857142857,1.7968225924034429,3.0,2.1908902300206643,5.217391304347826,1.7826568970635437,1.7619047619047619,0.9952267030562386,4.65,2.058998223459779,2.5238095238095237,1.7781745588959377,1.9565217391304348,1.1862186242450963,temblor
tembloroso,3.4782608695652173,1.9741411301072243,4.565217391304348,2.106830600182562,2.6363636363636362,1.9159842564581973,4.363636363636363,1.6196841122196088,5.35,1.8715318802914809,2.3333333333333335,1.578845661611168,4.5,1.820930936000652,3.1,1.8609561775433732,2.8,1.673320053068151,tembloroso
temer,4.304347826086956,1.98711262911555,4.521739130434782,2.019666156422692,3.6363636363636362,2.1722372611238208,5.409090909090909,1.9434650182229367,5.8,0.8944271909999172,3.25,1.9392961520142795,,,3.9,1.970840055995359,4.55,1.9049796241485242,temer
temeroso,4.8,1.361114094757441,4.826086956521739,1.8253810041404182,2.761904761904762,1.6402671094904604,5.181818181818182,2.061815280543398,4.619047619047619,2.1325147238926743,3.4545454545454546,2.0407111908602262,,,3.2857142857142856,1.7647338933351153,4.476190476190476,1.8335497707738293,temeroso
temor,4.565217391304348,1.9499670616453952,4.695652173913044,1.8447661248342482,3.590909090909091,2.1304837570282102,5.636363636363637,2.258222110326418,6.2,0.767771895949916,3.2916666666666665,1.9219366742195603,,,4.55,2.1878853044122666,5.1,1.6827296120792605,temor
temperamental,4.681818181818182,1.9853358510736767,3.8421052631578947,2.409775413572736,3.8260869565217392,1.9224079103855776,4.863636363636363,1.93453463200436,5.0,1.7663521732655694,4.086956521739131,1.9519930019961387,,,4.0476190476190474,1.8567765206451337,4.9,1.6189665319514632,temperamental
templado,2.727272727272727,2.0043243293728734,3.9545454545454546,1.9634098795153176,3.9,1.6189665319514632,3.4545454545454546,2.063913820812356,3.375,2.0602342627456967,2.5238095238095237,1.7498299237082335,,,2.7222222222222223,1.564516672426553,3.6666666666666665,1.825741858350554,templado
templanza,4.434782608695652,1.9499670616453952,3.782608695652174,1.7309094230577289,5.411764705882353,1.3256518929102281,4.944444444444445,1.589384720843155,4.476190476190476,2.1358615970855324,4.75,1.860248992954834,,,3.8,1.98944583661936,3.909090909090909,1.7970635017820682,templanza
tenacidad,4.65,1.9269556026896009,2.8666666666666667,1.8464895909600492,4.208333333333333,1.8876985450811388,3.6666666666666665,1.7149858514250884,4.521739130434782,1.9275411849718922,4.722222222222222,1.6735153404648673,3.1363636363636362,1.8846612565519705,3.35,1.8144159564878983,4.25,1.943274501832843,tenacidad
tenaz,4.666666666666667,1.6803361008336117,3.8181818181818183,1.842264745887353,5.166666666666667,1.0431851677040116,4.4,1.8467610337532774,3.9473684210526314,2.067571957918174,4.095238095238095,1.757975025555309,,,3.0555555555555554,1.764760347743376,4.421052631578948,1.7421503147829256,tenaz
tensión,4.565217391304348,1.878734752107041,5.391304347826087,1.3395769493246952,4,2.0701966780270626,3.9545454545454546,1.9875151446508401,6.05,0.7591546545162497,3.2083333333333335,1.9105921382756132,,,4.2,1.5761378513048243,4.5,1.820930936000652,tension
tenso,4.68,1.8867962264113214,4.869565217391305,1.6040955487888704,3.9,1.99736668746891,5.25,2.0487480130686233,5.304347826086956,2.0098571321612893,4.095238095238095,1.8682816143387457,,,3.75,1.6181535936466533,4.956521739130435,1.6090160988393212,tenso
ternura,4.130434782608695,2.0737394380483285,4.391304347826087,1.6163688382741954,6.090909090909091,0.9211323729436779,6.2272727272727275,1.0203555954301136,4.85,1.6630662866176475,4.458333333333333,2.105462185481552,,,5.6,1.6670175069329807,3.5,1.9056702094980709,ternura
terrible,3.76,2.046948949045872,3.5652173913043477,2.0632297487307203,3.05,2.211810403980842,4.6,2.4148662379867796,4.043478260869565,2.0108401877995092,2.4285714285714284,1.7196345126633323,,,2.05,1.5035046776746235,4.782608695652174,1.5361262299910132,terrible
terror,4.16,2.2671568097509267,4.434782608695652,2.483144761212753,3.6,2.0621909656836754,5.45,2.0384462607326053,5.217391304347826,2.131080002319149,2.5238095238095237,1.569045812557671,,,2.6,1.729009451741235,4.391304347826087,1.9479390142306956,terror
tierno,3.772727272727273,1.9501359703954757,5.136363636363637,1.5211353699959826,5.380952380952381,1.5644868320376009,5.7272727272727275,1.9069251784911847,4.583333333333333,1.6659418713870477,4.476190476190476,2.11232212550661,,,5.45,1.1909748329127618,4.666666666666667,1.7701224063135674,tierno
timidez,4.136363636363637,2.053926658528663,5.318181818181818,1.6729319468230912,3.2857142857142856,1.736169840276496,5.863636363636363,1.7537837882012643,4.583333333333333,1.8157922373651016,4.142857142857143,2.0805219125429626,4.7,1.6254554017744978,5.1,1.6189665319514621,4.142857142857143,1.9309509130403673,timidez
tímido,4.2272727272727275,2.307994763174264,5.545454545454546,1.9204977709728512,3.3333333333333335,1.8797162906495577,5.954545454545454,1.838147948013946,4.333333333333333,1.7110044511584583,4.380952380952381,2.178903175365773,,,4.6,1.6026294183720637,4.666666666666667,1.932183566158592,timido
timorato,1.25,0.5,1.5,0.7071067811865476,2.3333333333333335,0.5773502691896263,2.0,1.4142135623730951,1.0,#,#,#,2.3333333333333335,2.3094010767585034,2.25,1.8929694486000912,4.4,2.1908902300206647,timorato
tirria,3.5,1.7660825629193044,3.9411764705882355,2.435944073539408,2.5652173913043477,1.9265156242794619,4.6,1.8750438591361567,4.68,1.8421002506197472,2.772727272727273,1.4119158946291717,3.9523809523809526,1.9098740920854045,4.15,1.8715318802914818,3.764705882352941,1.9852396506689653,tirria
titubeante,3.736842105263158,2.1817960303677917,3.7222222222222223,1.8086574662067332,3.4,2.118699810942761,4.0,1.651445647689541,2.6875,1.7404501333467348,3.466666666666667,1.4074631010979932,2.9473684210526314,1.6490294859747157,2.9411764705882355,2.014652210534554,4.473684210526316,1.5765088382115293,titubeante
titubear,4.2,1.7651599003161753,2.3333333333333335,1.9227505550564008,2.473684210526316,1.4669856112538158,3.4545454545454546,1.0357254813546262,3.608695652173913,2.0613131391682122,2.235294117647059,0.9034248560828042,3.15,1.565247584249853,3.0,1.7822655773580136,3.2941176470588234,1.7945997423643294,titubear
titubeo,3.125,1.6278820596099706,3.6875,1.9568256607747831,2.375,1.3102162671355697,3.0,1.8586407545691703,4.222222222222222,2.016273661268277,3.1875,1.5152007567755943,2.8421052631578947,1.4629938062729388,3.6666666666666665,2,3.8947368421052633,1.7286711930171252,titubeo
tormento,3.8181818181818183,1.9182423412211709,4.2272727272727275,1.8498859213686456,3.0952380952380953,2.165750722146062,4.2727272727272725,2.119789256861751,3.9166666666666665,1.863065885242286,3.1904761904761907,2.11232212550661,,,2.6842105263157894,1.8273426844874248,4.0476190476190474,2.0118695404073916,tormento
torpe,4.0476190476190474,1.8567765206451337,4.2272727272727275,1.9501359703954757,2.761904761904762,1.7292993351285917,3.4761904761904763,2.0400746951777924,3.391304347826087,1.9479390142306956,3.6666666666666665,2.1291625896895083,,,2.8095238095238093,2.1358615970855324,2.608695652173913,1.8766297265136729,torpe
torpeza,3.9047619047619047,2.3217399058628834,4.545454545454546,1.8186146670912193,3.0476190476190474,1.9868616075658234,3.0952380952380953,1.5461164867099082,3.608695652173913,2.0167284586402126,3.619047619047619,1.8021151593666394,3.217391304347826,2.0661013294505457,3.1904761904761907,1.8606194564995717,2.5652173913043477,1.6188123299764534,torpeza
torturado,3.739130434782609,2.178769279460891,4.434782608695652,2.2120760910084147,2.3181818181818183,2.3173540666307058,3.5,2.1767166186932183,5.2,1.4363696929192167,2.3333333333333335,2.1196116680157253,,,4.05,2.211810403980842,3.65,2.300457620378584,torturado
tozudez,5.1,1.4473205733717949,4.545454545454546,2.0868584894473208,3.380952380952381,1.5644868320376009,4.636363636363637,1.9159842564581968,3.5238095238095237,1.8060744065250363,3.727272727272727,2.0279433208435864,3.1578947368421053,1.8337320140672693,3.6315789473684212,2.385384346291424,5.238095238095238,1.4108423691100975,tozudez
tozudo,4.636363636363637,2.0827055331136797,4.5,2.0644381225662256,3.4761904761904763,2.0885173597326796,4.136363636363637,2.1446601361444424,3.9130434782608696,1.8808374217658008,4.857142857142857,2.0071301473923975,3.772727272727273,1.7438823185999512,4.05,1.9861361590045288,5.095238095238095,1.8413245749938256,tozudo
tragedia,3.65,1.9269556026896009,4.391304347826087,1.9711355849030643,2.857142857142857,2.286606968539069,5.409090909090909,2.062340115802133,3.7142857142857144,2.0035682454774815,2.9545454545454546,2.058137686339458,,,3.5238095238095237,1.9651729597938097,3.5714285714285716,2.18108753999991,tragedia
trágico,3.4285714285714284,1.886038933093073,4,2,2.5238095238095237,2.11232212550661,4.380952380952381,2.2243244025139517,4.086956521739131,2.3142452820080335,2.9523809523809526,1.8567765206451337,4.909090909090909,1.411149174021653,3.0476190476190474,1.8021151593666394,3.869565217391304,1.9841267331701957,tragico
traición,4.565217391304348,2.252797996765189,3.782608695652174,1.999011613480532,2.772727272727273,2.4089479660279722,5.181818181818182,1.9913231694950884,4.4,1.6982963599783725,2.75,2.3265948246871155,,,6.1,1.4104870379448808,4.8,1.935812083093974,traicion
traicionado,4.142857142857143,2.0805219125429626,3.772727272727273,1.9744033018277696,2.761904761904762,2.2114421065169645,5.809523809523809,1.887300919807109,5.043478260869565,1.5805137504669224,3.857142857142857,2.2200386097028644,4.75,1.7434086394791457,5.380952380952381,2.178903175365773,4.173913043478261,1.9224079103855776,traicionado
tranquilidad,4.409090909090909,2.1304837570282102,5.181818181818182,1.7357957866601164,5.857142857142857,1.3522468075656262,5.954545454545454,1.2527027058580464,5.583333333333333,1.2825472842090018,5.238095238095238,1.6704718466577617,,,4.75,1.7434086394791457,5.285714285714286,1.4880476182856908,tranquilidad
tranquilizarse,4.7727272727272725,1.7709781580707415,4.571428571428571,2.3573592974221937,5.166666666666667,1.5788456616111681,5.7272727272727275,1.0319569104061785,5.653846153846154,1.3547636751052246,4.782608695652174,1.5062452335384542,,,3.857142857142857,2.1514114968019085,4.8,1.472555959083246,tranquilizarse
tranquilo,5.04,2.1307275752662522,4.739130434782608,2.220102194706521,5.75,1.118033988749895,5.55,1.5035046776746244,5.260869565217392,1.8394018618796069,4.619047619047619,1.8296499795368097,,,4.1,1.774082416646034,5.217391304347826,1.3802674885401558,tranquilo
triste,4.217391304347826,2.255428234668337,4.913043478260869,2.0206444399174166,3.3181818181818183,2.3580937344825927,6.2727272727272725,1.881787857630488,6.15,1.0399898784932566,3.4583333333333335,1.6934443076725036,,,4.8,1.5761378513048243,4.9,1.6511558949637932,triste
tristeza,3.9130434782608696,2.1301524375299117,4.956521739130435,1.6090160988393212,3.272727272727273,2.453021813461107,6.2727272727272725,1.881787857630488,6.25,0.9665456669582609,3.1666666666666665,1.9261736493723074,,,5.05,1.7910596686995397,5.333333333333333,1.6832508230603458,tristeza
triunfante,4.571428571428571,1.8593393604027368,3.8636363636363638,2.2317077498004707,5.190476190476191,1.6315344807587608,5.428571428571429,1.5675276256394512,4.130434782608695,1.8902704911319623,4.761904761904762,1.9469145308606102,,,4.476190476190476,2.11232212550661,3.869565217391304,1.8415494421345542,triunfante
triunfar,5.35,1.2680278927697541,4.739130434782608,1.6297627073330148,6,1,5.409090909090909,1.62302160620219,4.428571428571429,2.0873770280289228,4.363636363636363,1.839913417876337,,,4.428571428571429,1.8860389330930734,4.9523809523809526,1.8021151593666394,triunfar
triunfo,5.217391304347826,1.9058885243354806,4.086956521739131,2.3915199327901924,6.045454545454546,1.0455015987905494,4.7727272727272725,1.797665633982508,3.75,1.6181535936466533,5,1.6151457061744965,,,4.35,1.899445902583726,4.0,1.9194297398747862,triunfo
turbación,3.3333333333333335,1.6087993330796875,3,1.8439088914585775,2.6666666666666665,1.8786728732554485,3.5,2.1213203435596424,3.9375,1.6520189667999174,2.1538461538461537,1.214231845389905,3.764705882352941,1.9212434698882481,2.0625,1.2365947867699696,3.3333333333333335,1.9148542155126764,turbacion
