palabra,Prototypicality_Mean,Prototypicality_SD,Valence_Mean,Valence_SD,Arousal_Mean,Arousal_SD,Happiness_Mean,Happiness_SD,Disgust_Mean,Disgust_SD,Anger_Mean,Anger_SD,Fear_Mean,Fear_SD,Sadness_Mean,Sadness_SD,AoA_Mean,AoA_SD,Concreteness_Mean,Concreteness_SD,palabra_noaccents
mosqueado,4.15,0.8750939799154209,2.923076923076923,1.4400854675491153,2.6,1.3844373104863459,1.1,0.3077935056255463,2.15,1.1821033884786183,3.7142857142857144,0.9561828874675147,2.5454545454545454,1.262170191802038,2.65,1.4608937423083823,7.45,1.7312909694943348,4.8,1.6415653633362464,mosqueado
mosquearse,3.227272727272727,1.4119158946291717,3.3076923076923075,1.7836867610481562,2.76,1.535143858622594,1.05,0.22360679774997888,2.15,1.1367080817685316,3.8095238095238093,0.9283882603225668,2.772727272727273,1.3068252399583535,2.45,1.0500626547722611,7.285714285714286,2.3268617737815265,4.05,1.6375527311718607,mosquearse
mosqueo,3.4761904761904763,1.5368489717290903,2.9,1.410487037944882,7.15,1.4964871146156,1.15,0.36634754853252327,2.185185185185185,1.3019818336507984,3.761904761904762,0.7003400534570258,2.1,1.2523661815266247,2.7,1.5252264715358448,7.7,2.2734161635370636,4.857142857142857,1.6518388022356867,mosqueo
motivación,3.3636363636363638,1.6774542658006548,,,,,,,,,,,,,,,,,3.74,1.77,motivacion
motivado,4.190476190476191,0.8728715609439697,7.4,1.2732056517228256,7.6,2.0365088806711915,4.55,0.7591546545162478,1.0740740740740742,0.38490017945975047,1.380952380952381,0.7400128699009548,1.1,0.3077935056255463,1.05,0.22360679774997888,8.380952380952381,1.9615348703551125,4.695652173913044,1.428119634939456,motivado
motivarse,3.1818181818181817,1.4019158196439492,7.884615384615385,1.1773503497913642,8.23076923076923,0.8629109946080077,4.55,0.6048053188292989,1.0,0.0,1.2380952380952381,0.7684244858645451,1.0909090909090908,0.29424494316824973,1.0952380952380953,0.43643578047198484,8.45,1.4680814547887795,4.666666666666667,1.6227548592850782,motivarse
mustio,2.9444444444444446,1.3491706481792796,2.1578947368421053,0.8983415518941831,3.857142857142857,2.308369863902106,1.263157894736842,0.4524139283588642,2.227272727272727,1.3427696388548196,1.7894736842105263,1.1822270588653645,2.1052631578947367,1.1002392084403616,3.5555555555555554,1.0966377611066327,9.210526315789474,1.7819760370137492,4.909090909090909,1.4444999434337438,mustio
náusea,1.7619047619047619,0.9436504599035548,,,,,,,,,,,,,,,,,6.24,0.9695359714832646,nausea
nauseabundo,2.6470588235294117,1.6179144164088313,2.0526315789473686,1.223550580642996,5.555555555555555,2.2549872106647166,1.1578947368421053,0.501459857121279,3.85,1.2680278927697552,2.1052631578947367,1.0485300208760655,2.8,1.1464230084422218,3.1,1.1652874052533588,10.157894736842104,1.1186876187319217,4.529411764705882,1.8747548859392105,nauseabundo
negatividad,3.5,1.625686668105863,1.75,0.910465468000326,5.7,2.2734161635370636,1.0,0.0,2.814814814814815,1.3019818336507984,4.0,0.7071067811865476,2.8,1.361114094757441,3.8,1.1964860832322373,7.608695652173913,2.08324769257441,4.15,1.8144159564878983,negatividad
negativo,3.6,1.5008769366431645,,,,,,,,,,,,,,,,,,,negativo
negligente,1.55,0.7591546545162483,,,,,,,,,,,,,2.8421052631578947,1.3442535266309137,10.952380952380953,0.21821789023596758,4.0,1.6903085094570331,negligente
nerviosismo,3.5,1.4327007988227578,,,,,,,,,,,,,,,,,,,nerviosismo
nervioso,3.95,1.3168942730211066,,,,,,,,,,,,,,,,,5.0,1.3844373104863459,nervioso
neurosis,2.111111111111111,1.1318329168362204,,,,,,,,,,,,,,,10.863636363636363,0.4675625290960715,,,neurosis
neurótico,2.238095238095238,1.4108423691100969,,,,,,,,,,,,,,,,,,,neurotico
nostalgia,4.285714285714286,0.9023778112773573,,,,,,,,,,,,,,,9.25,1.5517392618742702,,,nostalgia
nostálgico,4.333333333333333,1.0645812948447546,2.85,1.4608937423083823,4.863636363636363,2.1667499151506147,1.8,1.0563093645728086,1.3636363636363635,0.8477114595277798,1.4285714285714286,0.8701395618766321,2.2,1.0052493799000692,3.6818181818181817,1.210523839239841,9.523809523809524,1.6315344807587608,4.304347826086956,1.6077873731169026,nostalgico
obnubilación,2.8333333333333335,1.5275252316519468,4.166666666666667,1.8504708655481241,4.5,1.9771421064483223,1.6153846153846154,0.7679476477883046,1.1111111111111112,0.3333333333333334,2.0,1.3228756555322954,2.6153846153846154,1.192927878405448,1.875,0.8345229603962802,10.6,1.2649110640673558,4.153846153846154,1.4051188470584877,obnubilacion
obnubilado,2.727272727272727,1.5550504230351565,4.3,1.2516655570345723,4.6,2.1646510771286644,1.9166666666666667,1.0836246694508316,1.9230769230769231,1.1151635501529555,1.6,0.7367883976130073,2.3333333333333335,1.1547005383792517,2.230769230769231,1.1657505560686465,11.0,0.0,3.8,1.8973665961010278,obnubilado
obnubilarse,2.0,1.0540925533894598,3.933333333333333,2.0862360730226466,4.928571428571429,2.26899793925681,1.7692307692307692,0.7250110520819841,1.1111111111111112,0.3333333333333334,2.125,1.5526475085202969,2.5384615384615383,1.2659242088545832,2.4444444444444446,1.2360330811826103,10.818181818181818,0.6030226891555358,4.888888888888889,1.6914819275153699,obnubilarse
obsesión,1.95,1.0500626547722611,,,,,,,,,,,,,,,,,,,obsesion
obsesionado,2.090909090909091,1.269011272759076,2.65,1.1821033884786187,7.4,1.5694450913417899,1.6,0.7539370349250518,2.4814814814814814,1.3969849503723908,3.3333333333333335,1.1105554165971787,2.85,1.4608937423083823,2.8,1.4363696929192156,8.380952380952381,1.5321941938341392,5.0476190476190474,1.883512423006296,obsesionado
obsesionarse,1.8181818181818181,1.0970247050377686,3.0,1.4142135623730951,7.3,1.5593520921743182,1.6,0.6805570473787205,2.4814814814814814,1.451004171397555,3.2857142857142856,1.346954236151219,3.0,1.1697953037312037,2.65,1.3484884325167863,8.043478260869565,1.795911034179519,4.608695652173913,1.6716657570106694,obsesionarse
obstinación,2.357142857142857,1.27744594087896,,,,,,,,,,,,,,,10.857142857142858,0.4780914437337507,,,obstinacion
obstinado,2.1176470588235294,1.3173056280328643,3.7333333333333334,1.2798809468443688,5.705882352941177,1.7594283831102975,1.7333333333333334,0.8837151016885367,1.6,0.8280786712108251,2.5,1.3662601021279464,2.3333333333333335,0.9847319278346621,2.230769230769231,1.2351684199496948,10.466666666666667,1.2459458063579465,4.4375,1.7114808402861736,obstinado
obstinarse,1.7142857142857142,0.8254203058555569,4.411764705882353,1.9058732752144019,3.6666666666666665,1.957890020745122,1.6428571428571428,0.744946343668492,2.0625,1.0626225419530053,2.7058823529411766,1.046703508780838,2.0,1.1338934190276817,2.1538461538461537,1.281025230440697,10.666666666666666,1.1881770515720091,3.6818181818181817,1.6150000335062247,obstinarse
odiado,3.5,1.4327007988227578,1.6,0.99472291830968,6.954545454545454,1.7037010895686497,1.05,0.22360679774997888,2.4545454545454546,1.2993504870941053,4.142857142857143,1.0623424252901827,3.15,1.1821033884786187,4.090909090909091,0.9714540358261649,6.1,2.2219005615155587,3.6363636363636362,1.9650628136199262,odiado
odiar,4.333333333333333,1.154700538379252,,,,,,,,,,,,,,,,,,,odiar
odio,4.55,1.2343760409722457,,,,,,,,,,,,,,,,,,,odio
odioso,3.9047619047619047,1.2208506012105615,,,,,,,,,,,,,,,,,,,odioso
ofenderse,3.1818181818181817,1.4682793180604827,3.0,1.0760551736979407,6.363636363636363,1.733300032980155,1.15,0.36634754853252327,1.7,0.9787209698591859,3.4285714285714284,0.8701395618766319,2.1,1.1192102478745307,3.25,1.164157703189193,8.19047619047619,2.227533335756114,3.772727272727273,1.6883866117241486,ofenderse
ofendido,3.7,1.1742858972247994,,,,,,,,,,,,,,,7.391304347826087,2.189627000920946,4.181818181818182,1.531770330800393,ofendido
ofensa,3.142857142857143,1.3522468075656267,,,,,,,,,,,,,,,,,,,ofensa
ofensivo,2.6666666666666665,1.3540064007726598,,,,,,,,,,,,,,,9.095238095238095,1.4458479140200717,4.619047619047619,1.5961262630566069,ofensivo
ofuscado,3.727272727272727,1.2414207752110247,3.15,1.1367080817685318,6.315789473684211,2.26206964179432,1.3157894736842106,0.47756693294091945,1.8695652173913044,1.099766414293465,3.8,0.8944271909999155,2.0,1.0540925533894598,2.6315789473684212,1.4224597754824204,10.714285714285714,0.7171371656006339,4.136363636363637,1.6123173073458892,ofuscado
ofuscamiento,3.4,1.1876558069531231,2.9,1.6827296120792614,6.894736842105263,1.9406395521438362,1.4,0.5982430416161186,2.0833333333333335,1.0598058340078627,3.6,0.9947229183096803,2.15,1.1821033884786183,2.7777777777777777,1.114374293206496,10.476190476190476,1.2090925365350538,3.8260869565217392,1.7748796095675046,ofuscamiento
ofuscarse,3.3181818181818183,1.393398163325344,2.0,0.8583950752789521,7.409090909090909,1.0537502599713118,1.2,0.4103913408340616,1.9090909090909092,0.9211323729436764,3.4761904761904763,1.123345344008138,2.8,1.1516578439248715,3.409090909090909,1.1815684051733508,10.5,1.1470786693528088,4.52,1.758787461103056,ofuscarse
ojeriza,2.5,1.3093073414159542,2.8181818181818183,1.3280197150781927,6.0,1.7728105208558367,1.0,0.0,2.0,1.0954451150103321,2.3333333333333335,1.497472618255253,2.2857142857142856,1.2535663410560176,2.272727272727273,1.348399724926484,,,5.0,1.5811388300841898,ojeriza
opresión,2.25,1.332784974957958,,,,,,,,,,,,,,,,,,,opresion
oprimido,3.1,1.410487037944882,1.95,1.0990426455975697,6.7272727272727275,1.881787857630488,1.25,0.5501196042201808,2.1363636363636362,1.245772070624499,3.6666666666666665,1.3165611772087669,2.9,1.0711528467275957,3.7142857142857144,1.1464230084422216,10.476190476190476,0.9807674351775606,4.130434782608695,1.5463842820677167,oprimido
optimismo,3.65,1.3088765773505318,,,,,,,,,,,,,,,,,,,optimismo
optimista,3.6666666666666665,1.197218999737865,,,,,,,,,,,,,1.0,0.0,9.142857142857142,1.8244372909397115,4.8,1.6832508230603465,optimista
orgullo,3.761904761904762,1.1359912809859898,,,,,,,,,,,,,,,,,,,orgullo
orgulloso,3.8095238095238093,1.3273676061682242,,,,,,,,,,,,,,,,,5.285714285714286,1.5537971921347125,orgulloso
orientado,1.8095238095238095,1.0779168622415933,6.0,1.3333333333333333,2.95,1.8202082009311027,3.3,0.9233805168766384,1.0740740740740742,0.38490017945975047,1.3333333333333333,0.7302967433402214,1.1,0.3077935056255463,1.15,0.48936048492959294,8.285714285714286,1.953019640015356,4.285714285714286,1.5537971921347116,orientado
osado,2.7058823529411766,1.3117119482928095,4.0,1.5986105077709065,5.388888888888889,2.1458273843435536,2.4705882352941178,1.0675700831106785,1.6,1.0462967275611939,2.2941176470588234,0.985184366143778,1.5,0.7302967433402214,2.0,1.2833778958394957,10.444444444444445,1.3382263161373746,4.6,1.729009451741235,osado
osar,2.3125,1.4930394055974097,4.45,1.6050905860647502,6.105263157894737,2.1575381248622048,2.8666666666666667,0.990430401872025,1.619047619047619,0.9206622874969125,2.1666666666666665,0.9235481451827989,1.5714285714285714,0.8516306272526403,1.8333333333333333,1.2485285456935955,10.55,1.234376040972242,4.117647058823529,1.9647631199834392,osar
paciencia,2.4,1.2311740225021848,,,,,,,,,,,,,,,,,,,paciencia
paciente,1.7,1.0310954828418377,,,,,,,,,,,,,,,,,,,paciente
pacífico,2.4285714285714284,1.2873006086935783,6.85,1.4964871146156,1.5833333333333333,0.8297022339981069,3.95,0.9445132413883324,1.0434782608695652,0.20851441405707463,1.0,0.0,1.0476190476190477,0.21821789023599242,1.25,0.5501196042201808,7.608695652173913,1.7251911734588252,3.772727272727273,1.7438823185999512,pacifico
pánico,4.095238095238095,1.4458479140200706,,,,,,,,,,,,,,,,,,,panico
parálisis,1.5714285714285714,1.0757057484009542,,,,,,,,,,,4.454545454545454,0.8578640544577767,,,,,,,paralisis
paralizado,1.8181818181818181,1.0527227119356304,2.45,1.2763022245616642,5.291666666666667,2.4043288255663526,1.3,0.4701623459816274,1.2608695652173914,0.540823555863717,1.65,1.1367080817685316,3.3333333333333335,1.4944341180973262,3.1,1.2937094768634558,8.238095238095237,1.640267109490461,5.28,1.3076696830622014,paralizado
paroxismo,1.3333333333333333,0.5773502691896258,4.285714285714286,1.976047040118707,6.0,1.4142135623730951,1.0,0.0,1.0,,2.0,,2.3333333333333335,0.5773502691896263,1.8333333333333333,0.9831920802501749,11.0,0.0,5.0,1.0,paroxismo
paroxístico,2.3333333333333335,1.1547005383792517,4.666666666666667,0.5773502691896278,4.333333333333333,1.154700538379251,1.0,,1.0,0.0,2.4,0.8944271909999157,2.6666666666666665,1.5275252316519468,2.5,1.9148542155126762,11.0,0.0,3.3333333333333335,1.154700538379251,paroxistico
pasión,3.6666666666666665,1.4605934866804433,,,,,,,,,,,,,,,,,,,pasion
pasional,3.3181818181818183,1.4601488390005426,,,,,,,,,,,,,,,9.523809523809524,1.8060744065250356,3.9130434782608696,1.6212521389419092,pasional
pasividad,2.4285714285714284,1.121223821162776,,,,,,,,,,,,,,,9.421052631578947,1.5389675281277293,,,pasividad
pasivo,1.3181818181818181,0.7162311170195086,,,,,,,,,,,,,,,9.428571428571429,1.3989792196965813,4.0,1.9735087641318605,pasivo
pasmado,2.6363636363636362,1.5289415743128767,3.95,1.6693837501494848,4.636363636363637,1.7605587464118029,1.65,0.8127277008872489,1.2727272727272727,0.631085095901019,1.6666666666666667,0.8563488385776752,2.15,1.1821033884786183,2.090909090909091,0.9714540358261649,8.956521739130435,1.8210451761548478,4.666666666666667,1.5599145275730124,pasmado
pasmarse,2.1363636363636362,1.2069423999139135,4.32,1.7492855684535902,3.76,1.3,1.5555555555555556,0.7838233761296739,1.736842105263158,0.9334586382051248,2.0476190476190474,1.023532631438318,2.4761904761904763,0.9807674351775563,2.0,0.816496580927726,9.55,1.3945382182304167,4.086956521739131,1.9519930019961387,pasmarse
pasmo,2.9375,1.5692354826475214,3.6956521739130435,1.6358145763084646,3.5555555555555554,1.199128223640836,1.5333333333333334,0.6399404734221844,1.6428571428571428,0.9287827316640651,2.4375,1.1528949070347507,3.0,1.1952286093343936,2.5,1.224744871391589,10.117647058823529,1.1663164740528438,,,pasmo
pavor,3.25,1.8317377426626162,,,,,,,,,,,,,,,,,,,pavor
pavoroso,3.0,1.3008872711759818,3.8181818181818183,1.7786613965666322,6.380952380952381,2.334013506306047,1.625,0.8850612031567836,1.8,1.2071217242444348,2.0,0.9701425001453319,2.1333333333333333,1.3557637102737476,2.5,1.1602387022306428,10.933333333333334,0.25819888974716954,3.6818181818181817,1.7011582507043232,pavoroso
paz,3.0952380952380953,1.4458479140200706,,,,,,,,,,,,,,,,,,,paz
peligro,2.0952380952380953,1.445847914020071,,,,,,,,,,,,,,,,,,,peligro
peligroso,2.0454545454545454,1.3265520192364337,,,,,,,,,,,,,,,,,,,peligroso
pena,4.571428571428571,1.075705748400955,,,,,,,,,,,,,,,,,,,pena
penoso,3.2857142857142856,1.3835771443203715,,,,,,,,,,,,,,,,,4.428571428571429,1.660464650976605,penoso
perdón,2.090909090909091,1.3059968245090434,,,,,,,,,,,,,2.15,0.9333020044867295,,,,,perdon
perdonado,2.2857142857142856,1.2705454396776663,6.5,1.2354415362426845,2.6363636363636362,2.012945118960786,3.95,0.9445132413883324,1.2,0.5231483637805969,1.2857142857142858,0.6436503043467892,1.5,0.8271701918685112,1.3,0.6569466853317865,4.476190476190476,1.6315344807587617,5.0476190476190474,1.7457431218879393,perdonado
perdonar,2.3181818181818183,1.249242194534775,,,,,,,,,,,,,,,,,,,perdonar
pereza,2.7142857142857144,1.5856499343441837,,,,,,,,,,,1.75,1.118033988749895,,,,,,,pereza
perezoso,2.8095238095238093,1.435933411375598,,,,,,,,,,,,,,,,,,,perezoso
perplejidad,2.1818181818181817,1.2587357087234732,,,,,,,,,,,,,,,,,,,perplejidad
perplejo,3.7,1.3018205875255096,,,,,,,,,,,,,,,9.85,0.9880869341680831,4.7368421052631575,1.8809603121561156,perplejo
perturbación,1.95,1.0500626547722611,,,,,,,,,,,,,,,9.478260869565217,1.4730785703105913,3.5,1.9210612146613628,perturbacion
perturbado,3.3333333333333335,1.3165611772087664,1.9,0.967906041546987,6.7272727272727275,1.4534628005401835,1.45,0.7591546545162483,2.5,1.439245834257849,2.9047619047619047,1.338086764928265,3.35,1.2680278927697552,3.142857142857143,1.4242792663559452,10.571428571428571,0.8106434833777836,3.6363636363636362,1.5597757636597742,perturbado
perturbarse,3.4444444444444446,1.1490262999202836,3.0,1.4142135623730951,6.636363636363637,1.7605587464118035,1.35,0.5871429486123997,2.5,1.3572417850765923,2.9523809523809526,1.160869952931442,3.0,1.025978352085154,2.85,1.3088765773505318,10.476190476190476,0.6796357567879802,3.8,1.6091841672756186,perturbarse
pesadumbre,2.85,1.598519051464429,,,,,,,,,,,,,,,,,,,pesadumbre
pesar,2.210526315789474,1.5121341566151925,,,,,,,,,,,,,,,,,,,pesar
pesimismo,3.75,1.2513150976809202,,,,,,,,,,,,,,,,,,,pesimismo
pesimista,3.4285714285714284,1.3627702877384937,,,,,,,,,,,,,,,9.19047619047619,1.6315344807587608,,,pesimista
piadoso,2.227272727272727,1.2317938209440804,,,,,,,,,,,,,,,9.523809523809524,1.4359334113755968,3.782608695652174,1.412815427021534,piadoso
piedad,2.15,1.3088765773505315,,,,,,,,,,,,,,,9.333333333333334,1.4944341180973275,,,piedad
placentero,3.619047619047619,1.430950400125402,,,,,,,,,,,,,,,8.428571428571429,2.521337513531827,3.8181818181818183,1.6223546566748686,placentero
placer,3.5454545454545454,1.5345938729769366,,,,,,,,,,,,,,,,,,,placer
placidez,2.8,1.2396943596157712,,,,,,,,,,,,,,,9.333333333333334,2.2876479915697994,,,placidez
plácido,3.2857142857142856,1.3835771443203715,6.346153846153846,1.9787330834108523,6.956521739130435,1.6645572949412992,4.2631578947368425,0.8056815791722828,1.35,0.9880869341680842,1.2380952380952381,0.6248809410409238,1.1818181818181819,0.5010810823432184,1.2857142857142858,0.6436503043467892,9.347826086956522,1.8734677533720452,4.315789473684211,1.529438225803745,placido
plenitud,2.9,1.6189665319514632,,,,,,,,,,,,,,,,,,,plenitud
pleno,2.1,1.5861240410775603,,,,,,,,,,,,,,,,,,,pleno
pletórico,3.3125,1.5370426148939398,7.055555555555555,1.6967866593417873,7.476190476190476,1.7498299237082326,4.368421052631579,1.116070802004837,1.2,0.4140393356054124,1.5,0.8944271909999159,1.3333333333333333,0.6513389472789297,1.0,0.0,10.722222222222221,0.574513149960152,4.5,1.6538724611187705,pletorico
positividad,3.590909090909091,1.6806770435379084,8.0,1.2977713690461004,5.75,2.6580476653559746,4.65,0.6708203932499374,1.0,0.0,1.05,0.22360679774997888,1.0,0.0,1.0,0.0,7.9523809523809526,1.6874889770363088,3.95,2.0894471693929497,positividad
positivo,3.6818181818181817,1.3232846447693143,,,,,,,,,,,,,,,,,,,positivo
preocupación,3.9523809523809526,1.160869952931442,,,,,,,,,,,,,,,,,,,preocupacion
preocupado,3.857142857142857,1.1084094137869038,2.15,0.9333020044867295,7.0,1.318760946791574,1.5,1.0,1.173913043478261,0.491026190103531,2.15,0.9333020044867295,2.6666666666666665,1.064581294844754,3.7,0.9787209698591856,6.8,1.8238190122579836,4.521739130434782,1.591727626808263,preocupado
preocuparse,3.1904761904761907,1.600595127415038,2.75,1.51744244666721,7.166666666666667,0.816496580927724,1.55,0.8255779474818966,1.2608695652173914,0.540823555863717,1.85,0.9880869341680842,2.761904761904762,1.4800257398019097,3.55,1.1459310165698637,6.809523809523809,1.6618979396776323,,,preocuparse
prepotencia,1.9,1.2523661815266247,,,,,,,,,,,,,2.95,1.431782106327635,10.095238095238095,1.135991280985991,4.904761904761905,1.6704718466577608,prepotencia
prepotente,1.9545454545454546,1.2140947137789433,2.55,1.5035046776746235,7.6,0.9403246919632533,1.2,0.5231483637805969,3.2222222222222223,1.2810252304406975,3.7142857142857144,1.0071175275436892,1.75,1.019545822516343,2.6,1.465390194130093,9.523809523809524,1.8060744065250356,4.782608695652174,1.5062452335384542,prepotente
problemático,2.142857142857143,1.2761549390929883,2.75,1.118033988749895,7.25,1.2513150976809202,1.3,0.4701623459816274,2.111111111111111,1.1547005383792517,3.761904761904762,0.9952267030562383,2.95,1.276302224561664,2.9,1.2523661815266252,6.608695652173913,1.7251911734588252,4.55,1.7006190823220508,problematico
protector,2.6666666666666665,1.3165611772087664,,,,,,,,,,,,,,,7.1,1.9708400559953583,,,protector
protegido,2.761904761904762,1.2611408289624872,,,,,,,,,,,,,,,,,,,protegido
provocación,2.2857142857142856,1.2305631695633161,,,,,,,,,,,,,,,7.695652173913044,1.94082415972502,,,provocacion
provocado,2.1,1.2096106376585989,3.85,1.3484884325167863,6.409090909090909,1.3330627431056197,1.6,0.7539370349250518,2.15,1.4608937423083819,3.380952380952381,1.1169686869465267,2.1,1.0208355710680808,2.15,1.348488432516786,8.0,1.6431676725154984,3.72,1.7204650534085255,provocado
provocar,1.9523809523809523,1.1169686869465265,,,,,,,,,,,,,,,7.3478260869565215,1.9910868583440433,,,provocar
prudencia,1.7619047619047619,0.9436504599035548,,,,,,,,,,,,,,,,,,,prudencia
prudente,1.75,0.9665456669582609,,,,,,,,,,,,,,,9.285714285714286,1.6168752933623889,5.0,1.5811388300841898,prudente
pusilánime,2.125,1.246423454758225,3.5,1.90029237516523,6.5,1.9578900207451218,2.25,1.164964745021435,2.3,1.2516655570345725,3.0,1.044465935734187,1.5,0.8366600265340756,2.875,1.4577379737113252,10.642857142857142,0.8418973861410984,4.6923076923076925,1.9741924671712983,pusilanime
pusilanimidad,2.4,1.2649110640673518,3.9285714285714284,1.2066664642907563,2.4,1.505545305418162,1.4285714285714286,0.7867957924694431,2.6,1.5165750888103104,2.0,0.9258200997725514,2.5,1.51657508881031,3.5,1.51657508881031,10.923076923076923,0.27735009811261196,3.909090909090909,1.8140862964338522,pusilanimidad
queja,1.75,1.019545822516343,,,,,,,,,,,,,,,,,,,queja
quejoso,1.9444444444444444,1.1099667309387473,2.6315789473684212,1.3828523788728813,5.666666666666667,1.7701224063135665,1.1578947368421053,0.37463432463267765,2.0952380952380953,1.220850601210562,2.9047619047619047,1.2208506012105615,2.0,1.0540925533894598,3.142857142857143,1.1084094137869045,8.68421052631579,2.3582628158820493,4.611111111111111,1.576999716098631,quejoso
querencia,2.142857142857143,1.5735915849388862,4.833333333333333,1.8006732747570404,4.571428571428571,2.3704530408864084,3.090909090909091,1.300349603340998,1.3846153846153846,0.6504436355879909,1.7777777777777777,0.9718253158075502,1.6666666666666667,1.0327955589886444,2.6363636363636362,1.433368568981982,10.055555555555555,1.3920878193318194,,,querencia
querer,3.409090909090909,1.5934117606447615,,,,,,,,,,,,,,,,,,,querer
querido,3.3181818181818183,1.7289237950752745,,,,,,,,,,,,,,,,,,,querido
quieto,1.380952380952381,0.6690433824641325,,,,,,,,,,,,,,,,,,,quieto
quietud,2.238095238095238,1.2611408289624877,,,,,,,,,,,,,,,,,,,quietud
rabia,4.904761904761905,0.30079260375911915,,,,,,,,,,,,,,,,,,,rabia
rabiar,3.5,1.5727950313140984,2.4,1.1424811411549587,7.5,1.1420804814403216,1.1,0.3077935056255463,1.6521739130434783,1.0272954630384807,4.35,0.745159820370595,3.238095238095238,1.3749458863810566,2.95,1.356271980175999,6.15,1.7851728502481645,4.4,1.7591864148251213,rabiar
rabieta,3.25,1.6181535936466533,2.85,1.0894228312566057,7.0,1.7994708216848747,1.15,0.36634754853252327,2.0,1.1239029738980326,4.0,1.0488088481701516,2.5,1.0,2.4,0.9403246919632544,,,5.0,1.6858544608470492,rabieta
rabioso,4.15,1.1367080817685318,,,,,,,,,,,,,,,6.260869565217392,1.9121000188832795,4.260869565217392,1.7113894223527006,rabioso
radiante,1.8636363636363635,1.245772070624499,,,,,,,,,,,,,,,,,4.1,1.9166857359844667,radiante
reacio,2.263157894736842,1.2401659953032227,,,,,,,,,,,,,,,10.181818181818182,1.4354811251305502,3.9047619047619047,2.047065262876636,reacio
rebelarse,2.3636363636363638,1.2926699776028183,4.8,1.6415653633362464,7.318181818181818,1.8869568253158469,2.5,0.9459053029269173,1.4,0.7539370349250518,3.8095238095238093,1.1670067531530235,2.85,1.22581873821025,1.6,0.9403246919632544,8.238095238095237,1.8682816143387464,4.173913043478261,1.5270939101039855,rebelarse
rebelde,2.1904761904761907,1.2497618820818477,,,,,,,,,,,,,,,,,4.681818181818182,1.4271638086766831,rebelde
rebeldía,2.5454545454545454,1.262170191802038,,,,,,,,,,,,,2.5454545454545454,1.4712247158412493,,,,,rebeldia
recelar,3.066666666666667,1.579632265825846,3.4347826086956523,1.4086126945758224,2.347826086956522,0.982052380207062,1.4210526315789473,0.6069769786668838,2.5,1.3165611772087666,3.1666666666666665,1.0981267472114393,2.588235294117647,1.0036697371030328,2.7333333333333334,1.3870146083619754,,,4.55,1.6693837501494848,recelar
recelo,2.8421052631578947,1.4629938062729388,,,,,,,,,,,,,,,,,,,recelo
receloso,3.1,1.119210247874531,3.1153846153846154,1.7510436448455093,2.5416666666666665,0.9770927002733859,1.25,0.4442616583193193,2.5,1.3572417850765923,3.2857142857142856,1.0071175275436892,2.4285714285714284,0.9783367810436532,2.857142857142857,1.2761549390929885,10.15,1.0894228312566097,4.5,1.6059101370939324,receloso
receptivo,2.3,1.2182817926554552,,,,,,,,,,,,,,,9.434782608695652,2.0410800829801707,3.8636363636363638,1.457181053739247,receptivo
rechazado,3.3333333333333335,1.1972189997378646,,,,,,,,,,,,,,,,,4.92,1.222020185321558,rechazado
rechazar,1.9523809523809523,1.3219754338182867,,,,,,,,,,,,,,,7.238095238095238,1.8139669761261346,,,rechazar
rechazo,2.857142857142857,1.2761549390929885,,,,,,,,,,,,,,,,,,,rechazo
reconfortado,3.3181818181818183,1.4271638086766836,6.8,1.1516578439248728,2.5454545454545454,1.8446130766633426,3.85,1.1367080817685318,1.1,0.3077935056255463,1.1904761904761905,0.511766315719159,1.2,0.5231483637805969,1.2,0.6958523739384593,9.619047619047619,1.8567765206451337,4.285714285714286,1.5212776585113297,reconfortado
reconfortarse,3.2,1.0563093645728083,7.0,0.9733285267845752,2.9545454545454546,2.419706253861893,3.85,0.9333020044867298,1.2,0.4103913408340616,1.3333333333333333,0.6582805886043832,1.105263157894737,0.3153017676423059,1.1,0.447213595499958,8.545454545454545,1.8186146670912202,4.619047619047619,1.3955712262794215,reconfortarse
reflexivo,3.0,1.3416407864998738,,,,,,,,,,,,,,,9.761904761904763,1.338086764928266,4.08,1.730125236314797,reflexivo
regocijado,3.3076923076923075,1.0315534712764842,6.375,1.3452816094393218,6.043478260869565,2.2659186551548256,3.8666666666666667,0.6399404734221836,1.9375,1.1236102527122116,2.0625,1.1236102527122116,1.7142857142857142,0.9944903161976937,1.7333333333333334,1.0327955589886444,10.238095238095237,1.7292993351285928,4.095238095238095,1.786190412715338,regocijado
regocijarse,2.5555555555555554,1.542428269748795,5.111111111111111,2.6096853289888933,4.380952380952381,1.430950400125402,2.875,1.707825127659933,2.263157894736842,1.2841817655680772,2.25,1.292692009559488,2.2777777777777777,1.1274936053323583,2.7333333333333334,1.2227992865708155,10.6,0.9403246919632595,3.8,1.673320053068151,regocijarse
regocijo,2.7777777777777777,1.437135858965388,,,,,,,,,,,,,,,10.5,0.8591246929842246,,,regocijo
relajación,2.857142857142857,1.4242792663559452,,,,,,,,,,,,,,,6.260869565217392,2.4161839052587903,4.52,1.5577761927397231,relajacion
relajado,2.9047619047619047,1.4458479140200706,,,,,,,,,,,,,,,,,4.181818181818182,1.4354811251305466,relajado
relajante,2.6,1.5008769366431645,,,,,,,,,,,,,,,6.761904761904762,1.8139669761261346,5.0,1.61245154965971,relajante
